project_id,name,domain,github_repo,ecosystem,package,homepage,description,state,license
modeling.upr,Eclipse UML Profiles Repository,projects.eclipse.org,,,,http://projects.eclipse.org/projects/modeling.upr,"The modeling facilities of Eclipse are an essential part of Eclipse's annual release trains. The Eclipse Modeling Framework and associated projects, like UML2, OCL, QVTo etc., are integrated into...",Archived,Eclipse Public License 1.0
modeling.viatra,Eclipse VIATRA,eclipse.dev,,,,http://www.eclipse.dev/viatra,"The Eclipse VIATRA™ framework supports the development of model transformations with specific focus on event-driven, reactive transformations. Building upon the incremental query support, VIATRA...",Regular,Eclipse Public License 2.0
modeling.wmf,Web Modeling Framework,projects.eclipse.org,,,,https://projects.eclipse.org/projects/modeling.wmf,"The Web Modeling Project is similar to the GMF runtime project or the Graphiti project, but for the web world. It is used to build GenMyModel.
The Web Modeling Project goal is to provide as many...",Archived,Eclipse Public License 1.0
modeling.xpand,Eclipse Xpand,eclipse.org,,,,http://www.eclipse.org/modeling/m2t/xpand,"Xpand is language specialized on code generation based on EMF models. It supports the following main language features:

Plugable Type System
Dynamic Dispatch of Functions (a.k.a. extension methods)
B",Regular,Eclipse Public License 1.0
modeling.xpect,Eclipse Xpect™,projects.eclipse.org,,,,https://projects.eclipse.org/projects/modeling.xpect,Eclipse Xpect™ is a unit- and integration-testing framework to be used for Xtext-based languages. Test data (e.g. expectations) are embedded into programs written in the DSL under tests. Xpect itself.,Incubating,Eclipse Public License 2.0
modeling.xsemantics,Eclipse Xsemantics™,projects.eclipse.org,eclipse-xsemantics/xsemantics,,,https://projects.eclipse.org/projects/modeling.xsemantics,"Eclipse Xsemantics™ is a DSL (implemented in Xtext itself) for writing type systems, reduction rules, interpreters and general relation rules for languages implemented in Xtext. A system definition in",Incubating,Eclipse Public License 1.0
modeling.xsm,Eclipse eXtensible State Machine,projects.eclipse.org,,,,https://projects.eclipse.org/projects/modeling.xsm,Eclipse eXtensible State Machine (XSM) provides a middleware to implement state machines. It allows to alter an existing state machine without altering the existing code. As a middleware it does not..,Incubating,Eclipse Public License 2.0
modeling.xtext,Eclipse Xtext,eclipse.org,,,,http://www.eclipse.org/Xtext/,"Eclipse Xtext™ is a framework for development of programming languages and domain specific languages. It covers all aspects of a complete language infrastructure, from parsers, over linker, compiler..",Regular,Eclipse Public License 2.0
mylyn.builds,Mylyn Builds,eclipse.org,,,,http://www.eclipse.org/mylyn/builds/,"Integration of continuous integration and build systems and seamless access to software build and assembly technologies. Mylyn users will be able to access continuous integration processes, control...",Archived,Eclipse Public License 1.0
mylyn.commons,Mylyn Commons,eclipse.org,,,,http://eclipse.org/mylyn/commons/,"The scope of this project is to provide a framework of common UI, web service, REST and test utilities to be used by the rest of Mylyn and by other Eclipse-based tools.
Mylyn Commons is released as...",Archived,Eclipse Public License 1.0
mylyn.context,Mylyn Context,eclipse.org,,,,http://www.eclipse.org/mylyn/context/,"The Mylyn Context project provides usage monitoring, degree-of-interested modeling and the task-focused user extensions implementation for the Eclipse UI, which re-aligns the user experience around...",Archived,Eclipse Public License 1.0
mylyn.context.mft,Model Focusing Tools,eclipse.org,,,,http://eclipse.org/mft/,"The Model Focusing Tools project brings Mylyn's task-focused interface to modeling tools:

Diagram editors, such as for Ecore and UML models
Model Navigators
Model Outlines
EMF generated editors

It..",Archived,Eclipse Public License 1.0
mylyn.docs,Eclipse Mylyn Docs,eclipse.org,,,,http://eclipse.org/mylyn/docs/,"Eclipse Mylyn Docs provides Eclipse based tools for document editing and generation. This include:
WikiText
Mylyn WikiText provides an extensible framework and tools for parsing, editing and...",Archived,Eclipse Public License 2.0
mylyn.docs.intent,Mylyn Docs Intent,eclipse.org,eclipse-intent/intent-website,,,http://www.eclipse.org/intent," 
Intent : tooling for writing useful and synchronized documentation
 
Intent is a tool allowing developers to easily write a documentation up-to-date with any development artifact (models, code...",Archived,Eclipse Public License 1.0
mylyn.docs.vex,Eclipse Visual Editor for XML,eclipse.org,,,,http://www.eclipse.org/vex,"Eclipse Vex is a Visual Editor for XML that hides the raw XML tags from the user, providing instead a word processor like interface. Vex uses standard DTD files to define document types and CSS...",Archived,Eclipse Public License 1.0
mylyn.incubator,Mylyn Incubator,eclipse.org,,,,http://eclipse.org/mylyn/incubator/,New development in areas that are relevant to the Mylyn sub-projects.,Archived,Eclipse Public License 1.0
mylyn.reviews,Mylyn Reviews,eclipse.org,,,,http://www.eclipse.org/reviews/,"The scope of Mylyn Reviews is to provide Eclipse-based code review functionality that's seamlessly integrated with the Tasks and SCM systems supported by Mylyn.
Mylyn Reviews is released as part of...",Archived,Eclipse Public License 1.0
mylyn.reviews.r4e,R4E (Review for Eclipse),eclipse.org,,,,http://www.eclipse.org/r4e/,Mylyn Reviews provides Eclipse-based code review functionality that's seamlessly integrated with the Tasks and SCM systems supported by Mylyn.,Archived,Eclipse Public License 1.0
mylyn.tasks,Mylyn Tasks,eclipse.org,,,,http://eclipse.org/mylyn/tasks/,"Integration with Agile, issue, bug and defect tracking servers. The project provides rich task editing, task list management and offline synchronization for ALM servers. Central portion of the ALM...",Archived,Eclipse Public License 1.0
mylyn.versions,Mylyn Versions,eclipse.org,,,,http://www.eclipse.org/mylyn/versions/,Eclipse integration for source code and configuration management tools and bi-directional linking to change management tools. This project and APIs it provides builds on the existing Eclipse Team APIs,Archived,Eclipse Public License 1.0
oniro,Eclipse Oniro,oniroproject.org,,,,https://oniroproject.org/,"Oniro is an Eclipse Foundation project that delivers an open source, vendor-neutral operating system platform built for global markets and a wide array of smart devices. It bridges the strengths of...",Regular,
oniro.oniro-blueprints,Eclipse Oniro Blueprints,projects.eclipse.org,,,,https://projects.eclipse.org/projects/oniro.oniro-blueprints,"Creating blueprints has many advantages for the Oniro Project. Some of them are outlined below.

Provides a way to demonstrate Oniro features and technology using functional IoT device examples.
Simpl",Incubating,Apache Software License 2.0
oniro.oniro-compliancetoolchain,Eclipse Oniro Compliance Toolchain,projects.eclipse.org,,,,https://projects.eclipse.org/projects/oniro.oniro-compliancetoolchain,Eclipse Oniro Compliance Toolchain implements a Continuous Compliance workflow for Oniro repositories. The goal is to continuously scan (through ScanCode and Fossology) the source code of all first...,Incubating,Apache Software License 2.0
oniro.oniro-core,Eclipse Oniro Core Platform,oniroproject.org,,,,http://oniroproject.org,Eclipse Oniro Core Platform™ is an open-source project aimed at reducing fragmentation in the consumer and IoT device industry which is interoperable with OpenAtom Foundation's OpenHarmony project...,Incubating,Apache Software License 2.0
oniro.oniro4openharmony,Eclipse Oniro for OpenHarmony,oniroproject.org,,,,https://oniroproject.org/,"Eclipse Oniro for OpenHarmony is built upon the foundational layers of OpenHarmony, an open-source project incubated and operated by the OpenAtom Foundation. OpenHarmony is known for its distributed..",Incubating,Apache Software License 2.0
openhw,OpenHW,projects.eclipse.org,,,,https://projects.eclipse.org/projects/openhw,"The mission of OpenHW Group is to develop and standardize the free and open-source semiconductor intellectual property. produce processor subsystem IP, tools and software for electronic system...",Regular,
openhw.core-etsp,CORE-ET Silicon Platform (ETSP),projects.eclipse.org,openhwgroup/core-et,,,https://projects.eclipse.org/projects/openhw.core-etsp,CORE-ETSP combines many-core RISC-V-based RTL with MRAM and thus creating a basis for the next generation ET Silicon Platform design. It can be deployed either in a traditional configuration with the.,Incubating,"Solderpad Hardware Licence, Version 2.1"
openhw.corev,OpenHW CORE-V Cores,projects.eclipse.org,openhwgroup/core-v-ide-cdt,,,https://projects.eclipse.org/projects/openhw.corev,"The tangible products produced by OpenHW Foundation CORE-V Cores includes:

Documentation: complete user manual.
Implementation: RTL model and synthesis scripts for both ASIC and FPGA implementations.",Incubating,
openhw.cva6,OpenHW CVA6,projects.eclipse.org,openhwgroup/cv-hpdcache,,,https://projects.eclipse.org/projects/openhw.cva6,"Industrial and academic projects requiring access to either 32- or 64-bit, embedded or application class cores. The CVA6 can be synthesized for both FPGA and ASIC targets.",Incubating,"Solderpad Hardware Licence, Version 2.1"
polarsys,Eclipse PolarSys,projects.eclipse.org,,,,https://projects.eclipse.org/projects/polarsys,"Due to its strong emphasis on safety, reliability and quality, the development of embedded and critical systems is based since the beginning of its history on numerous software tools. But while the...",Regular,Eclipse Public License 2.0
polarsys.3p,Eclipse PolarSys 3P,projects.eclipse.org,,,,https://projects.eclipse.org/projects/polarsys.3p,"Eclipse PolarSys 3P provides Polarsys-specific packages which address requirements of embedded / critical software and system development.
The objectives of 3P are to:

Provide Polarsys-specific...",Archived,Eclipse Public License 1.0
polarsys.b612,Eclipse B612,projects.eclipse.org,polarsys/b612,,,https://projects.eclipse.org/projects/polarsys.b612,"Eclipse B612 provides a fully open-sourced font and its variants plus a leaflet.
The characteristics of the font are:

Maximize the distance between the forms of the characters
Respect the primitives.",Incubating,Eclipse Public License 2.0
polarsys.capella,Eclipse Capella,mbse-capella.org,,,,https://mbse-capella.org,"Eclipse Capella® is a comprehensive, extensible and field-proven MBSE tool to successfully design system, software, and hardware architecture. Relying on Arcadia, a model-based methodology that covers",Regular,Eclipse Public License 2.0
polarsys.chess,Eclipse CHESS,projects.eclipse.org,,,,https://projects.eclipse.org/projects/polarsys.chess,"Eclipse CHESS implements the CHESS UML profile, a specialization of the Modeling and Analysis of Real-Time and Embedded Systems (MARTE) profile, by producing extensions to Papyrus that provide...",Incubating,Eclipse Public License 2.0
