name,domain,homepage_url,github_repo,ecosystem,package,repo_url,category,subcategory,description,license,accepted,fetched_at
O-RAN RIC Applications (RICAPP),wiki.o-ran-sc.org,https://wiki.o-ran-sc.org/x/DgAS,,,,,Projects,All,"This includes open source sample xAPPs and platform applications that can we used for integration, testing, and demonstrations.",,2019-04-01,2026-06-29T23:07:34+00:00
O-RAN Service Management and Orchestration (SMO),wiki.o-ran-sc.org,https://wiki.o-ran-sc.org/x/L4s_AQ,,,,,Projects,All,The O1 interface supports the NETCONF protocol to configure and manage the network elements in the O-RAN solution.  The SMO uses data models to drive the configuration and management of the network el,,2020-07-26,2026-06-29T23:07:34+00:00
O-RAN Simulations (SIM),wiki.o-ran-sc.org,https://wiki.o-ran-sc.org/x/IgCS,,,,,Projects,All,Initial simulators used for testing O-RAN NF interfaces.,,2019-04-01,2026-06-29T23:07:34+00:00
O-RAN Software Community,o-ran-sc.org,https://o-ran-sc.org/,,,,https://gerrit.o-ran-sc.org/r,Projects,All,The O-RAN Software Community (SC) is a collaboration between the O-RAN Alliance and Linux Foundation with the mission to support the creation of software for the Radio Access Network (RAN). The RAN is,,2019-04-01,2026-06-29T23:07:34+00:00
OAAX,oaax.org,https://www.oaax.org/,OAAX-standard/OAAX,,,https://github.com/OAAX-standard/OAAX,Projects,All,"OAAX or Open AI Accelerator Exchange, is an open standard designed to simplify the development and deployment of edge AI applications. It provides a unified framework for converting and optimizing mac",Apache-2.0,2025-03-05,2026-06-29T23:07:34+00:00
OAuth2 Proxy,oauth2-proxy.dev,https://www.oauth2-proxy.dev/,oauth2-proxy/oauth2-proxy,,,https://github.com/oauth2-proxy/oauth2-proxy,Projects,All,"develop a reverse proxy that provides authentication with Google, Azure, OpenID Connect and many more identity providers",MIT,2025-10-10,2026-06-29T23:07:34+00:00
Occlum,occlum.io,https://occlum.io/,occlum/occlum,,,https://github.com/occlum/occlum,Projects,All,The mission of the Occlum project is to protect the confidentiality and integrity of user workloads transparently with TEE (SGX).,BSD-3-Clause,2021-03-29,2026-06-29T23:07:34+00:00
OCUDU Ecosystem Foundation,ocudu.org,https://www.ocudu.org/,,,,,Projects,All,"The purpose of the OCUDU Ecosystem Foundation (the “Directed Fund”) is to raise, budget and spend funds in support of the OCUDU open source project, established as OCUDU a Series of LF Projects, LLC (",TBD / NA,2025-10-30,2026-06-29T23:07:34+00:00
ODL Controller,wiki.opendaylight.org,https://wiki.opendaylight.org/display/ODL/Controller,,,,,Projects,All,"OpenDaylight Controller is Java-based, model-driven controller using YANG as its modeling language for various aspects of the system and applications and with its components serves as a base platform ",,2015-01-08,2026-06-29T23:07:34+00:00
ODL Guice,opendaylight.org,https://www.opendaylight.org/,,,,,Projects,All,,,2020-03-19,2026-06-29T23:07:34+00:00
ODL Micro,opendaylight.org,https://www.opendaylight.org/,opendaylight/odlmicro,,,https://github.com/opendaylight/odlmicro,Projects,All,"Micro-services friendly nimble
distribution and extensions",,2020-03-19,2026-06-29T23:07:34+00:00
ODL Root Parent,wiki.opendaylight.org,https://wiki.opendaylight.org/display/ODL/ODL+Root+Parent,,,,,Projects,All,"ODL Root Parent provides common settings for all the projects participating in simultaneous release. ODL Root Parent Project contains a POM that includes common external dependencies, distribution man",,2014-04-24,2026-06-29T23:07:34+00:00
ODL Service Abstraction Framework (SAF),opendaylight.org,https://www.opendaylight.org/,,,,,Projects,All,,,2020-04-20,2026-06-29T23:07:34+00:00
ODL Tools,wiki.opendaylight.org,https://wiki.opendaylight.org/display/ODL/ODLTools,opendaylight/odltools,,,https://github.com/opendaylight/odltools,Projects,All,OpenDaylight (ODL) is a modular open platform for customizing and automating networks of any size and scale.,,2020-06-25,2026-06-29T23:07:34+00:00
ONAP,onap.org,https://www.onap.org/,onap/oom,,,https://github.com/onap/oom,Projects,All,"ONAP provides a comprehensive platform for real-time, policy-driven orchestration and automation of physical and virtual network functions that will enable software, network, IT and cloud providers an",Apache-2.0,2017-12-31,2026-06-29T23:07:34+00:00
ONAP Application Controller (APPC),wiki.onap.org,https://wiki.onap.org/x/fZlk,,,,,Projects,All,ONAP APPC is one of the components of the ONAP platform. It is responsible for handling the Life Cycle Management (LCM) of Virtual Network Functions (VNFs). ONAP APPC infrastructure is implemented on ,,2017-06-09,2026-06-29T23:07:34+00:00
ONAP Command Line Interface (CLI),wiki.onap.org,https://wiki.onap.org/x/WZlk,,,,,Projects,All,"Provides Industry first CLI platform for developing CLI in declarative mode called ""Open Command Line Interface Platform(OCLIP)"". It also provides CLI for ONAP by using OCLIP.",,2017-06-08,2026-06-29T23:07:34+00:00
ONAP Documentation,wiki.onap.org,https://wiki.onap.org/x/dZlk,,,,,Projects,All,"Support in producing documentation for ONAP releases
Define guidelines and tooling for documentation handling across all ONAP projects
Include any architecture diagrams or specifications, reference to",,2017-06-09,2026-06-29T23:07:34+00:00
ONAP Integration,wiki.onap.org,https://wiki.onap.org/x/bZlk,,,,,Projects,All,"Providing testing environment and support for the release use cases
Executing Cross-project Continuous System Integration Testing (CSIT)
Managing full ONAP CI chains (daily master, staging, stable) to",,2017-06-08,2026-06-29T23:07:34+00:00
ONAP Modelling,wiki.onap.org,https://wiki.onap.org/x/g5lk,,,,,Projects,All,"ONAP TOSCA parser and ETSI catalog tools, the generic parser is provided since Dublin release",,2017-06-09,2026-06-29T23:07:34+00:00
ONAP Operations Manager (OOM),wiki.onap.org,https://wiki.onap.org/x/QZlk,,,,,Projects,All,"The Open Network Automation Platform (ONAP) Operations Manager (OOM) is responsible for life-cycle management of the ONAP platform itself; components such as MSO, SDNC, etc. It is not responsible for ",,2017-06-08,2026-06-29T23:07:34+00:00
ONAP Optimization Framework (OOF),wiki.onap.org,https://wiki.onap.org/x/ZYV9,,,,,Projects,All,"The ONAP Optimization Framework provides a declarative, policy- and model-driven functionality for creating and managing optimization applications for a broad range of use cases within ONAP. Specifica",,2017-06-23,2026-06-29T23:07:34+00:00
ONAP Policy Framework,wiki.onap.org,https://wiki.onap.org/x/a5lk,,,,,Projects,All,"POLICY is the subsystem of ONAP that maintains, distributes, and operates on the set of rules that underlie ONAP’s control, orchestration, and management functions.

POLICY provides a logically centra",,2017-06-08,2026-06-29T23:07:34+00:00
ONAP University,wiki.onap.org,https://wiki.onap.org/x/Y4V9,,,,,Projects,All,"Provide overview of the ONAP University training courses for users, developers and any other interested parties of member and non-member companies.
This is to help SPs, vendors and suppliers to build ",,2017-06-22,2026-06-29T23:07:34+00:00
ONMI Project,github.com,https://github.com/Open-Network-Models-and-Interfaces-ONMI/onmi-home/wiki,Open-Network-Models-and-Interfaces-ONMI/onmi-home,,,,Projects,All,"The mission of the ONMI (Open Network Modeling and Interfaces) Project is to develop open models, interface specifications and supporting tooling for management and control of transport networks, incl",Apache-2.0,2024-01-31,2026-06-29T23:07:34+00:00
ONNX,onnx.ai,https://onnx.ai/,,,,,Projects,All,ONNX is an open format built to represent machine learning models. ONNX defines a common set of operators - the building blocks of machine learning and deep learning models - and a common file format ,Apache-2.0,2020-04-03,2026-06-29T23:07:34+00:00
Open 3D Engine Project (O3DE),o3de.org,http://o3de.org/,,,,,Projects,All,"The mission of the Project is to make a fully-featured, high-fidelity, realtime 3D engine for building games and simulations.",,2021-02-17,2026-06-29T23:07:34+00:00
Open 3D Foundation,o3d.foundation,http://o3d.foundation/,o3de/o3de,,,https://github.com/o3de/o3de,Projects,All,"Open 3D Engine (O3DE) is an Apache 2.0-licensed multi-platform 3D engine that enables developers and content creators to build AAA games, cinema-quality 3D worlds, and high-fidelity simulations withou",,2021-07-06,2026-06-29T23:07:34+00:00
Open Accessibility,wiki.linuxfoundation.org,https://wiki.linuxfoundation.org/accessibility/start,,,,,Projects,All,"the Open Accessibility (A11y) Group functions today within the Linux Foundation to establish free and open standards that enable comprehensive universal access to various computing platforms, applicat",,2003-01-01,2026-06-29T23:07:34+00:00
Open Alliance for Cloud Adoption (OACA),oaca-project.org,https://www.oaca-project.org/,,,,,Projects,All,The Open Alliance for Cloud Adoption is a member-led consortium of global technology organizations dedicated to easing the adoption of interoperable solutions and services addressing cloud computing f,,2018-01-18,2026-06-29T23:07:34+00:00
Open Cluster Management,open-cluster-management.io,https://open-cluster-management.io/,open-cluster-management-io/ocm,,,https://github.com/open-cluster-management-io/ocm,Projects,All,"Open Cluster Management is a community-driven project focused on multicluster and multicloud scenarios for Kubernetes apps. Open APIs are evolving within this project for cluster registration, work di",Apache-2.0,2021-11-10,2026-06-29T23:07:34+00:00
Open Compliance Program,compliance.linuxfoundation.org,https://compliance.linuxfoundation.org/,,,,,Projects,All,"Open source license compliance is well-defined and well-understood. The same basic approach can be used by small, medium and large companies. The approach to open source compliance can be framed as a ",,2010-08-10,2026-06-29T23:07:34+00:00
Open Component Model,ocm.software,https://ocm.software/,open-component-model/open-component-model,,,https://github.com/open-component-model/open-component-model,Projects,All,OCM is an open standard for describing software artifacts and lifecycle metadata. It is a technology-agnostic and machine-readable format and focuses on software artifacts that need to be delivered se,Apache-2.0,2025-08-29,2026-06-29T23:07:34+00:00
Open Container Initiative (OCI),opencontainers.org,https://www.opencontainers.org/,opencontainers/runc,,,https://github.com/opencontainers/runc,Projects,All,An open governance structure for the express purpose of creating open industry standards around container formats and runtime.,,2015-06-22,2026-06-29T23:07:34+00:00
Open Crypto Broker,github.com,https://github.com/open-crypto-broker/,open-crypto-broker/crypto-broker-documentation,,,https://github.com/open-crypto-broker/crypto-broker-documentation,Projects,All,Open Crypto Broker (OCB) introduces an abstraction layer where cryptographic operations are defined through configurable profiles rather than being hardcoded into applications. Instead of applications,Apache-2.0,2025-12-02,2026-06-29T23:07:34+00:00
Open Data Product Specification,opendataproducts.org,https://opendataproducts.org/,Open-Data-Product-Initiative/open-data-product-spec-1,,,https://github.com/Open-Data-Product-Initiative/open-data-product-spec-1.0,Projects,All,Open Data Product Specification (ODPS) is the standard machine-readable version of the above including JSON Schema. A machine-readable document is a document whose content can be readily processed by ,Apache-2.0,2024-05-14,2026-06-29T23:07:34+00:00
Open Developer Platform,odp.finos.org,https://odp.finos.org/,finos/open-developer-platform,,,https://github.com/finos/open-developer-platform,Projects,All,Delivering open source software development best practices while enforcing security and legal compliance for the financial services industry,,2020-06-30,2026-06-29T23:07:34+00:00
Open Enclave SDK,openenclave.io,https://openenclave.io/sdk/,openenclave/openenclave,,,https://github.com/openenclave/openenclave,Projects,All,"The Open Enclave SDK is a hardware-agnostic open source library for developing applications that utilize Hardware-based Trusted Execution Environments, also known as Enclaves.",MIT,2019-08-15,2026-06-29T23:07:34+00:00
Open Glossary for Edge Computing,lfedge.org,https://www.lfedge.org/projects/openglossary/,State-of-the-Edge/glossary,,,https://github.com/State-of-the-Edge/glossary,Projects,All,"The Open Glossary of Edge Computing project provides a concise collection of terms related to the field of edge computing. Launched in June 2018, the glossary improves communication and accelerates in",,2018-06-19,2026-06-29T23:07:34+00:00
Open Horizon,lfedge.org,https://www.lfedge.org/projects/openhorizon/,,,,,Projects,All,Open Horizon is a platform for managing the service software lifecycle of containerized workloads and related machine learning assets.,,2020-09-14,2026-06-29T23:07:34+00:00
Open Key Chain Manager (openKCM),github.com,https://github.com/openkcm,openkcm/orbital,,,https://github.com/openkcm/orbital,Projects,All,"Centralized key management solution to govern customer encryption keys (Level 1 keys), with BYOK (Bring Your Own Key) and HYOK (Hold Your Own Key) capabilities.

** Note - create under LF Europe",Apache-2.0,2025-12-02,2026-06-29T23:07:34+00:00
Open Lineage,openlineage.io,http://openlineage.io/,OpenLineage/OpenLineage,,,https://github.com/OpenLineage/OpenLineage,Projects,All,"The mission of the Project is to enable the industry at-large to collect lineage metadata consistently and comprehensively across complex pipelines, creating a deeper understanding of data.",Apache-2.0,2021-07-07,2026-06-29T23:07:34+00:00
